row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,quarter,profit_margin,shipping_days
8744,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,0.2,3.5,2026,9,September,Q3,0.325,4
8745,US-2026-105669,17-09-2026,22-09-2026,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,2026,9,September,Q3,-1.75,5
8746,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.78,3,0.2,4.27,2026,9,September,Q3,0.3625,4
8747,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2,0.2,8.95,2026,9,September,Q3,0.35,4
8748,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,7.06,2026,9,September,Q3,0.49,4
8749,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.79,2026,9,September,Q3,0.49,4
8750,US-2026-157931,17-09-2026,22-09-2026,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.97,2026,9,September,Q3,0.47,5
8751,US-2026-137470,17-09-2026,17-09-2026,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,2,0,6.35,2026,9,September,Q3,0.49,0
8752,US-2026-126928,17-09-2026,23-09-2026,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.53,2026,9,September,Q3,0.28,6
8753,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.44,2026,9,September,Q3,0.25,4
8754,US-2026-142293,17-09-2026,20-09-2026,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.79,2026,9,September,Q3,0.42,3
8755,US-2026-126928,17-09-2026,23-09-2026,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6,2026,9,September,Q3,0.47,6
8756,US-2026-105669,17-09-2026,22-09-2026,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.49,2026,9,September,Q3,0.0625,5
8757,US-2026-148068,18-09-2026,25-09-2026,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.24,2026,9,September,Q3,0.33,7
8758,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0,6.91,2026,9,September,Q3,0.34,4
8759,US-2026-131016,18-09-2026,20-09-2026,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.93,2,0.2,0.56,2026,9,September,Q3,0.0625,2
8760,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0,34.18,2026,9,September,Q3,0.3,4
8761,US-2026-106180,18-09-2026,23-09-2026,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.38,2026,9,September,Q3,0.27,5
8762,US-2026-166856,18-09-2026,22-09-2026,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.53,2026,9,September,Q3,0.35,4
8763,US-2026-140508,18-09-2026,21-09-2026,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.85,4,0.2,35.89,2026,9,September,Q3,0.3125,3
8764,US-2026-106180,18-09-2026,23-09-2026,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1,2026,9,September,Q3,0.47,5
8765,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0,24.46,2026,9,September,Q3,0.48,4
8766,US-2026-148068,18-09-2026,25-09-2026,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.33,2026,9,September,Q3,0.48,7
8767,US-2026-133333,18-09-2026,22-09-2026,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.22,2026,9,September,Q3,0.45,4
8768,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0,114.94,2026,9,September,Q3,0.47,4
8769,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.44,2026,9,September,Q3,0.48,4
8770,US-2026-134439,18-09-2026,23-09-2026,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98,2026,9,September,Q3,0.5,5
8771,US-2026-106180,18-09-2026,23-09-2026,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.98,2026,9,September,Q3,0.48,5
8772,US-2026-131016,18-09-2026,20-09-2026,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.58,2,0.2,-2.97,2026,9,September,Q3,-0.0625,2
8773,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0,10,2026,9,September,Q3,0.29,4
8774,US-2026-166856,18-09-2026,22-09-2026,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.11,2026,9,September,Q3,0.08,4
8775,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0,26.79,2026,9,September,Q3,0.28,4
8776,US-2026-164756,18-09-2026,22-09-2026,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0,119.47,2026,9,September,Q3,0.29,4
8777,US-2026-143378,19-09-2026,25-09-2026,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.59,2,0.7,-128.24,2026,9,September,Q3,-1.766666667,6
8778,US-2026-143378,19-09-2026,25-09-2026,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.22,8,0.2,61.38,2026,9,September,Q3,0.15,6
8779,US-2026-102974,19-09-2026,24-09-2026,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.06,2026,9,September,Q3,0.26,5
8780,US-2026-143378,19-09-2026,25-09-2026,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.83,3,0.2,6.55,2026,9,September,Q3,0.275,6
8781,US-2026-139787,19-09-2026,23-09-2026,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.45,2026,9,September,Q3,0.38,4
8782,US-2026-102974,19-09-2026,24-09-2026,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,3,0,4.85,2026,9,September,Q3,0.29,5
8783,US-2026-160801,19-09-2026,19-09-2026,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.84,3,0.7,-3.39,2026,9,September,Q3,-0.7,0
8784,US-2026-153822,19-09-2026,25-09-2026,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.94,2026,9,September,Q3,-0.766666667,6
8785,US-2026-148866,19-09-2026,24-09-2026,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5,0,15.55,2026,9,September,Q3,0.48,5
8786,US-2026-153822,19-09-2026,25-09-2026,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.62,2,0.2,-2.52,2026,9,September,Q3,-0.2,6
8787,US-2026-139619,19-09-2026,23-09-2026,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.62,2,0.2,9.56,2026,9,September,Q3,0.1,4
8788,US-2026-102974,19-09-2026,24-09-2026,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0,31.49,2026,9,September,Q3,0.21,5
8789,US-2026-153822,19-09-2026,25-09-2026,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,2,0.2,4.48,2026,9,September,Q3,0.05,6
8790,US-2026-143378,19-09-2026,25-09-2026,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,0.2,19.2,2026,9,September,Q3,0.1,6
8791,US-2026-153822,19-09-2026,25-09-2026,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.5,2026,9,September,Q3,0.0625,6
8792,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.74,2026,9,September,Q3,0.166666667,6
8793,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.99,1,0.1,8.1,2026,9,September,Q3,0.1,6
8794,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.65,3,0.1,18.18,2026,9,September,Q3,0.066666667,6
8795,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.1,609.72,2026,9,September,Q3,0.211111111,6
8796,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.78,3,0.2,3.98,2026,9,September,Q3,0.3375,6
8797,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.79,2026,9,September,Q3,0.41,6
8798,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1,2026,9,September,Q3,0.47,6
8799,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.33,2026,9,September,Q3,0.46,6
8800,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.71,2026,9,September,Q3,0.28,6
8801,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.79,2026,9,September,Q3,0.3,6
8802,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.39,2026,9,September,Q3,0.34,6
8803,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,2026,9,September,Q3,0.45,6
8804,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.31,2026,9,September,Q3,0.27,6
8805,US-2026-100111,20-09-2026,26-09-2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.91,2026,9,September,Q3,0.27,6
8806,CA-2026-153738,20-09-2026,22-09-2026,First Class,AG-10270,Alejandro Grove,Consumer,Canada,Toronto,Ontario,M2N,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.96,2026,9,September,Q3,0.450106157,2
8807,US-2026-123351,21-09-2026,25-09-2026,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0,24.14,2026,9,September,Q3,0.3,4
8808,US-2026-151428,21-09-2026,26-09-2026,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.88,2026,9,September,Q3,0.49,5
8809,US-2026-146878,21-09-2026,27-09-2026,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,0.7,-8.61,2026,9,September,Q3,-0.7,6
8810,US-2026-169817,21-09-2026,25-09-2026,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,2,0.7,-1.53,2026,9,September,Q3,-0.8,4
8811,US-2026-133074,21-09-2026,25-09-2026,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0,27.93,2026,9,September,Q3,0.5,4
8812,US-2026-165155,21-09-2026,23-09-2026,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.88,2026,9,September,Q3,0.25,2
8813,US-2026-132262,21-09-2026,23-09-2026,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.12,2026,9,September,Q3,0.21,2
8814,US-2026-132262,21-09-2026,23-09-2026,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0,26.39,2026,9,September,Q3,0.33,2
8815,US-2026-167381,22-09-2026,24-09-2026,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.13,2026,9,September,Q3,0.17,2
8816,US-2026-162789,22-09-2026,24-09-2026,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.98,2026,9,September,Q3,0.33,2
8817,US-2026-161970,22-09-2026,27-09-2026,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0,6.46,2026,9,September,Q3,0.36,5
8818,US-2026-108245,22-09-2026,27-09-2026,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.23,7,0.8,-18.53,2026,9,September,Q3,-1.65,5
8819,US-2026-158379,22-09-2026,26-09-2026,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.61,1,0.7,-4.3,2026,9,September,Q3,-0.766666667,4
8820,US-2026-166317,22-09-2026,26-09-2026,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.53,2026,9,September,Q3,0.47,4
